"","Genus","Species"
"Otu4230",NA,NA
"Otu4231",NA,NA
"Otu4232",NA,NA
"Otu4233",NA,NA
"Otu4235",NA,NA
"Otu4236",NA,NA
"Otu4237",NA,NA
"Otu4238",NA,NA
"Otu4239",NA,NA
"Otu4240",NA,NA
"Otu4241",NA,NA
"Otu4243",NA,NA
"Otu4244",NA,NA
"Otu4245",NA,NA
"Otu4246",NA,NA
"Otu4247",NA,NA
"Otu4248",NA,NA
"Otu4249",NA,NA
"Otu4250",NA,NA
"Otu4251",NA,NA
"Otu4252",NA,NA
"Otu4253",NA,NA
"Otu4254",NA,NA
"Otu4255",NA,NA
"Otu4256",NA,NA
"Otu4257",NA,NA
"Otu4258",NA,NA
"Otu4260",NA,NA
"Otu4261",NA,NA
"Otu4262",NA,NA
"Otu4263",NA,NA
"Otu4264",NA,NA
"Otu4265",NA,NA
"Otu4266",NA,NA
"Otu4267",NA,NA
"Otu4268",NA,NA
"Otu4269",NA,NA
"Otu4271",NA,NA
"Otu4272",NA,NA
"Otu4273",NA,NA
"Otu4275","Caulobacter","crescentus/vibrioides"
"Otu4276",NA,NA
"Otu4277",NA,NA
"Otu4278",NA,NA
"Otu4279",NA,NA
"Otu4280",NA,NA
"Otu4281",NA,NA
"Otu4282",NA,NA
"Otu4283",NA,NA
"Otu4284",NA,NA
"Otu4285",NA,NA
"Otu4287",NA,NA
"Otu4288",NA,NA
"Otu4289",NA,NA
"Otu4290",NA,NA
"Otu4291",NA,NA
"Otu4292",NA,NA
"Otu4293",NA,NA
"Otu4294",NA,NA
"Otu4295",NA,NA
"Otu4296",NA,NA
"Otu4297",NA,NA
"Otu4298",NA,NA
"Otu4299",NA,NA
"Otu4301",NA,NA
"Otu4302",NA,NA
"Otu4303",NA,NA
"Otu4304",NA,NA
"Otu4305",NA,NA
"Otu4306",NA,NA
"Otu4307",NA,NA
"Otu4308",NA,NA
"Otu4309",NA,NA
"Otu4310",NA,NA
"Otu4311",NA,NA
"Otu4312",NA,NA
"Otu4313","Aureitalea","marina"
"Otu4314",NA,NA
"Otu4315",NA,NA
"Otu4316",NA,NA
"Otu4317",NA,NA
"Otu4318",NA,NA
"Otu4319",NA,NA
"Otu4320",NA,NA
"Otu4321",NA,NA
"Otu4322",NA,NA
"Otu4323",NA,NA
"Otu4324",NA,NA
"Otu4325",NA,NA
"Otu4326",NA,NA
"Otu4327",NA,NA
"Otu4329",NA,NA
"Otu4330","Kocuria","kristinae/rosea"
"Otu4331",NA,NA
"Otu4332",NA,NA
"Otu4333",NA,NA
"Otu4334",NA,NA
"Otu4335",NA,NA
"Otu4337",NA,NA
"Otu4338",NA,NA
"Otu4339",NA,NA
"Otu4340",NA,NA
"Otu4341",NA,NA
"Otu4342",NA,NA
"Otu4343",NA,NA
"Otu4344",NA,NA
"Otu4345",NA,NA
"Otu4347",NA,NA
"Otu4348",NA,NA
"Otu4349",NA,NA
"Otu4350",NA,NA
"Otu4351",NA,NA
"Otu4352",NA,NA
"Otu4353",NA,NA
"Otu4354",NA,NA
"Otu4355",NA,NA
"Otu4356",NA,NA
"Otu4357",NA,NA
"Otu4358",NA,NA
"Otu4359",NA,NA
"Otu4360",NA,NA
"Otu4362",NA,NA
"Otu4363",NA,NA
"Otu4364",NA,NA
"Otu4365",NA,NA
"Otu4366",NA,NA
"Otu4367",NA,NA
"Otu4368",NA,NA
"Otu4369",NA,NA
"Otu4370",NA,NA
"Otu4371",NA,NA
"Otu4372",NA,NA
"Otu4373",NA,NA
"Otu4374",NA,NA
"Otu4375",NA,NA
"Otu4376",NA,NA
"Otu4377",NA,NA
"Otu4378",NA,NA
"Otu4379",NA,NA
"Otu4380",NA,NA
"Otu4381",NA,NA
"Otu4382",NA,NA
"Otu4383",NA,NA
"Otu4384",NA,NA
"Otu4385",NA,NA
"Otu4386",NA,NA
"Otu4387",NA,NA
"Otu4388",NA,NA
"Otu4389",NA,NA
"Otu4390",NA,NA
"Otu4391",NA,NA
"Otu4392",NA,NA
"Otu4393",NA,NA
"Otu4394",NA,NA
"Otu4395",NA,NA
"Otu4397",NA,NA
"Otu4398",NA,NA
"Otu4399",NA,NA
"Otu4400",NA,NA
"Otu4401",NA,NA
"Otu4402",NA,NA
"Otu4403",NA,NA
"Otu4404",NA,NA
"Otu4405","Exiguobacterium","acetylicum/aestuarii/alkaliphilum/aquaticum/arabatum/aurantiacum/chiriqhucha/himgiriensis/homiense/marinum/mexicanum/panipatensis/pavilionensis/profundum"
"Otu4406",NA,NA
"Otu4407",NA,NA
"Otu4408",NA,NA
"Otu4409",NA,NA
"Otu4410",NA,NA
"Otu4411",NA,NA
"Otu4412",NA,NA
"Otu4413",NA,NA
"Otu4414",NA,NA
"Otu4415",NA,NA
"Otu4416",NA,NA
"Otu4417",NA,NA
"Otu4418",NA,NA
"Otu4419",NA,NA
"Otu4420",NA,NA
"Otu4421",NA,NA
"Otu4422",NA,NA
"Otu4423",NA,NA
"Otu4424",NA,NA
"Otu4425",NA,NA
"Otu4426",NA,NA
"Otu4427",NA,NA
"Otu4428",NA,NA
"Otu4429",NA,NA
"Otu4430",NA,NA
"Otu4431",NA,NA
"Otu4432",NA,NA
"Otu4433",NA,NA
"Otu4435",NA,NA
"Otu4436",NA,NA
"Otu4437",NA,NA
"Otu4438",NA,NA
"Otu4440",NA,NA
"Otu4441",NA,NA
"Otu4442",NA,NA
"Otu4443",NA,NA
"Otu4444",NA,NA
"Otu4445",NA,NA
"Otu4446",NA,NA
"Otu4448",NA,NA
"Otu4449",NA,NA
"Otu4450",NA,NA
"Otu4451",NA,NA
"Otu4452",NA,NA
"Otu4453",NA,NA
"Otu4454",NA,NA
"Otu4455",NA,NA
"Otu4456",NA,NA
"Otu4457",NA,NA
"Otu4458",NA,NA
"Otu4459",NA,NA
"Otu4460",NA,NA
"Otu4461",NA,NA
"Otu4462",NA,NA
"Otu4463",NA,NA
"Otu4464",NA,NA
"Otu4465",NA,NA
"Otu4466",NA,NA
"Otu4467",NA,NA
"Otu4468",NA,NA
"Otu4469",NA,NA
"Otu4470",NA,NA
"Otu4472","Dietzia","alimentaria/kunjamensis/maris/schimae"
"Otu4473",NA,NA
"Otu4474",NA,NA
"Otu4475",NA,NA
"Otu4476",NA,NA
"Otu4477","Anaerococcus","octavius"
"Otu4478",NA,NA
"Otu4479",NA,NA
"Otu4480",NA,NA
"Otu4481",NA,NA
"Otu4482",NA,NA
"Otu4485",NA,NA
"Otu4486",NA,NA
"Otu4487",NA,NA
"Otu4488",NA,NA
"Otu4489",NA,NA
"Otu4490",NA,NA
"Otu4491",NA,NA
"Otu4492",NA,NA
"Otu4493",NA,NA
"Otu4494",NA,NA
"Otu4495",NA,NA
"Otu4496",NA,NA
"Otu4497",NA,NA
"Otu4498",NA,NA
"Otu4499",NA,NA
"Otu4500",NA,NA
"Otu4501",NA,NA
"Otu4502",NA,NA
"Otu4503",NA,NA
"Otu4504",NA,NA
"Otu4505",NA,NA
"Otu4506",NA,NA
"Otu4508",NA,NA
"Otu4509",NA,NA
"Otu4510",NA,NA
"Otu4511",NA,NA
"Otu4512",NA,NA
"Otu4513",NA,NA
"Otu4514",NA,NA
"Otu4515",NA,NA
"Otu4517",NA,NA
"Otu4518",NA,NA
"Otu4519",NA,NA
"Otu4520",NA,NA
"Otu4521","Pseudomonas","asuensis/lutea/luteola/zeshuii"
"Otu4522",NA,NA
"Otu4523",NA,NA
"Otu4524",NA,NA
"Otu4525",NA,NA
"Otu4526",NA,NA
"Otu4527",NA,NA
"Otu4528",NA,NA
"Otu4529",NA,NA
"Otu4530",NA,NA
"Otu4531",NA,NA
"Otu4532",NA,NA
"Otu4533",NA,NA
"Otu4534",NA,NA
"Otu4535",NA,NA
"Otu4536",NA,NA
"Otu4537",NA,NA
"Otu4538",NA,NA
"Otu4539",NA,NA
"Otu4540",NA,NA
"Otu4541",NA,NA
"Otu4542",NA,NA
"Otu4543",NA,NA
"Otu4544",NA,NA
"Otu4545",NA,NA
"Otu4546",NA,NA
"Otu4547",NA,NA
"Otu4551",NA,NA
"Otu4552",NA,NA
"Otu4553",NA,NA
"Otu4554",NA,NA
"Otu4555",NA,NA
"Otu4556",NA,NA
"Otu4557",NA,NA
"Otu4558",NA,NA
"Otu4559",NA,NA
"Otu4560",NA,NA
"Otu4561",NA,NA
"Otu4562",NA,NA
"Otu4563",NA,NA
"Otu4564",NA,NA
"Otu4565",NA,NA
"Otu4566",NA,NA
"Otu4567",NA,NA
"Otu4568",NA,NA
"Otu4569",NA,NA
"Otu4570",NA,NA
"Otu4571",NA,NA
"Otu4572",NA,NA
"Otu4573",NA,NA
"Otu4574",NA,NA
"Otu4575",NA,NA
"Otu4576",NA,NA
"Otu4577",NA,NA
"Otu4578",NA,NA
"Otu4579",NA,NA
"Otu4580",NA,NA
"Otu4581",NA,NA
"Otu4582",NA,NA
"Otu4583",NA,NA
"Otu4584",NA,NA
"Otu4585",NA,NA
"Otu4587",NA,NA
"Otu4588",NA,NA
"Otu4589",NA,NA
"Otu4590",NA,NA
"Otu4591",NA,NA
"Otu4592",NA,NA
"Otu4593",NA,NA
"Otu4594",NA,NA
"Otu4595",NA,NA
"Otu4596",NA,NA
"Otu4597",NA,NA
"Otu4598",NA,NA
"Otu4599",NA,NA
"Otu4600",NA,NA
"Otu4602",NA,NA
"Otu4604",NA,NA
"Otu4605",NA,NA
"Otu4606",NA,NA
"Otu4607",NA,NA
"Otu4608",NA,NA
"Otu4609",NA,NA
"Otu4610",NA,NA
"Otu4611",NA,NA
"Otu4612",NA,NA
"Otu4613",NA,NA
"Otu4614",NA,NA
"Otu4615",NA,NA
"Otu4616",NA,NA
"Otu4617",NA,NA
"Otu4618",NA,NA
"Otu4619",NA,NA
"Otu4620",NA,NA
"Otu4621",NA,NA
"Otu4622",NA,NA
"Otu4623",NA,NA
"Otu4625",NA,NA
"Otu4626",NA,NA
"Otu4627",NA,NA
"Otu4629",NA,NA
"Otu4630",NA,NA
"Otu4631",NA,NA
"Otu4632",NA,NA
"Otu4633",NA,NA
"Otu4634",NA,NA
"Otu4635",NA,NA
"Otu4636",NA,NA
"Otu4637",NA,NA
"Otu4638",NA,NA
"Otu4639",NA,NA
"Otu4640",NA,NA
"Otu4641",NA,NA
"Otu4642",NA,NA
"Otu4643",NA,NA
"Otu4644",NA,NA
"Otu4645",NA,NA
"Otu4646",NA,NA
"Otu4647",NA,NA
"Otu4648",NA,NA
"Otu4651",NA,NA
"Otu4652",NA,NA
"Otu4653",NA,NA
"Otu4654",NA,NA
"Otu4655",NA,NA
"Otu4656",NA,NA
"Otu4657",NA,NA
"Otu4658",NA,NA
"Otu4659",NA,NA
"Otu4660",NA,NA
"Otu4661",NA,NA
"Otu4662",NA,NA
"Otu4663",NA,NA
"Otu4664",NA,NA
"Otu4665","Aeromonas","allosaccharophila/aquatica/aquatilis/australiensis/bestiarum/bivalvium/cavernicola/caviae/crassostreae/dhakensis/diversa/encheleia/enterica/enteropelogenes/eucrenophila/finlandiensis/hydrophila/intestinalis/jandaei/lacus/media/molluscorum/piscicola/popoffii/rivipollensis/rivuli/salmonicida/sanarellii/sobria/taiwanensis/tecta/veronii"
"Otu4666",NA,NA
"Otu4667",NA,NA
"Otu4668",NA,NA
"Otu4669",NA,NA
"Otu4671",NA,NA
"Otu4672",NA,NA
"Otu4673",NA,NA
"Otu4674",NA,NA
"Otu4675",NA,NA
"Otu4676",NA,NA
"Otu4677",NA,NA
"Otu4678",NA,NA
"Otu4679",NA,NA
"Otu4681",NA,NA
"Otu4682",NA,NA
"Otu4683",NA,NA
"Otu4684",NA,NA
"Otu4685",NA,NA
"Otu4686","Fusobacterium","canifelinum/nucleatum"
"Otu4687",NA,NA
"Otu4688","Solibacillus","isronensis/kalamii/silvestris"
"Otu4689",NA,NA
"Otu4690",NA,NA
"Otu4691",NA,NA
"Otu4692",NA,NA
"Otu4693",NA,NA
"Otu4694",NA,NA
"Otu4695",NA,NA
"Otu4697",NA,NA
"Otu4698",NA,NA
"Otu4699",NA,NA
"Otu4700",NA,NA
"Otu4701",NA,NA
"Otu4702",NA,NA
"Otu4703",NA,NA
"Otu4704",NA,NA
"Otu4705",NA,NA
"Otu4706",NA,NA
"Otu4707",NA,NA
"Otu4708",NA,NA
"Otu4709",NA,NA
"Otu4710",NA,NA
"Otu4711",NA,NA
"Otu4712",NA,NA
"Otu4713",NA,NA
"Otu4714",NA,NA
"Otu4715",NA,NA
"Otu4716",NA,NA
"Otu4717",NA,NA
"Otu4718",NA,NA
"Otu4719",NA,NA
"Otu4720",NA,NA
"Otu4721",NA,NA
"Otu4722",NA,NA
"Otu4723",NA,NA
"Otu4724",NA,NA
"Otu4725",NA,NA
"Otu4726",NA,NA
"Otu4727",NA,NA
"Otu4728",NA,NA
"Otu4729",NA,NA
"Otu4730",NA,NA
"Otu4731",NA,NA
"Otu4732",NA,NA
"Otu4733",NA,NA
"Otu4734",NA,NA
"Otu4735",NA,NA
"Otu4736",NA,NA
"Otu4737",NA,NA
"Otu4738",NA,NA
"Otu4739",NA,NA
"Otu4740",NA,NA
"Otu4741",NA,NA
"Otu4742",NA,NA
"Otu4743",NA,NA
"Otu4744",NA,NA
"Otu4745",NA,NA
"Otu4746",NA,NA
"Otu4747",NA,NA
"Otu4748",NA,NA
"Otu4749",NA,NA
"Otu4750",NA,NA
"Otu4751",NA,NA
"Otu4752",NA,NA
"Otu4753","Treponema","lecithinolyticum"
"Otu4754",NA,NA
"Otu4755",NA,NA
"Otu4756",NA,NA
"Otu4757",NA,NA
"Otu4758",NA,NA
"Otu4759",NA,NA
"Otu4760",NA,NA
"Otu4763",NA,NA
"Otu4764",NA,NA
"Otu4765",NA,NA
"Otu4766",NA,NA
"Otu4767",NA,NA
"Otu4768",NA,NA
"Otu4769",NA,NA
"Otu4770",NA,NA
"Otu4771",NA,NA
"Otu4772",NA,NA
"Otu4774",NA,NA
"Otu4775",NA,NA
"Otu4776",NA,NA
"Otu4777",NA,NA
"Otu4779",NA,NA
"Otu4780",NA,NA
"Otu4781",NA,NA
"Otu4782",NA,NA
"Otu4783",NA,NA
"Otu4784",NA,NA
"Otu4785",NA,NA
"Otu4786",NA,NA
"Otu4787",NA,NA
"Otu4792",NA,NA
"Otu4793",NA,NA
"Otu4794",NA,NA
"Otu4795",NA,NA
"Otu4796",NA,NA
"Otu4797",NA,NA
"Otu4798",NA,NA
"Otu4799",NA,NA
"Otu4800",NA,NA
"Otu4801",NA,NA
"Otu4802",NA,NA
"Otu4803",NA,NA
"Otu4804",NA,NA
"Otu4805","Skermanella","stibiiresistens"
"Otu4806",NA,NA
"Otu4807",NA,NA
"Otu4808",NA,NA
"Otu4809",NA,NA
"Otu4810",NA,NA
"Otu4811",NA,NA
"Otu4812",NA,NA
"Otu4813",NA,NA
"Otu4814",NA,NA
"Otu4815",NA,NA
"Otu4816",NA,NA
"Otu4817",NA,NA
"Otu4818",NA,NA
"Otu4819",NA,NA
"Otu4820",NA,NA
"Otu4821",NA,NA
"Otu4822",NA,NA
"Otu4823",NA,NA
"Otu4824",NA,NA
"Otu4825",NA,NA
"Otu4826",NA,NA
"Otu4827",NA,NA
"Otu4828",NA,NA
"Otu4829",NA,NA
"Otu4830",NA,NA
"Otu4831",NA,NA
"Otu4832",NA,NA
"Otu4833",NA,NA
"Otu4835",NA,NA
"Otu4836",NA,NA
"Otu4837",NA,NA
"Otu4838",NA,NA
"Otu4839",NA,NA
"Otu4840",NA,NA
"Otu4841",NA,NA
"Otu4842",NA,NA
"Otu4843",NA,NA
"Otu4844",NA,NA
"Otu4845",NA,NA
"Otu4846",NA,NA
"Otu4847",NA,NA
"Otu4848",NA,NA
"Otu4849",NA,NA
"Otu4850",NA,NA
"Otu4851",NA,NA
"Otu4852",NA,NA
"Otu4853",NA,NA
"Otu4854",NA,NA
"Otu4855",NA,NA
"Otu4856",NA,NA
"Otu4857",NA,NA
"Otu4858",NA,NA
"Otu4859",NA,NA
"Otu4860",NA,NA
"Otu4861",NA,NA
"Otu4862",NA,NA
"Otu4864",NA,NA
"Otu4865",NA,NA
"Otu4866",NA,NA
"Otu4867",NA,NA
"Otu4868",NA,NA
"Otu4869",NA,NA
"Otu4870",NA,NA
"Otu4871",NA,NA
"Otu4872",NA,NA
"Otu4873",NA,NA
"Otu4874",NA,NA
"Otu4875",NA,NA
"Otu4876",NA,NA
"Otu4877",NA,NA
"Otu4878",NA,NA
"Otu4879",NA,NA
"Otu4880",NA,NA
"Otu4882",NA,NA
"Otu4885",NA,NA
"Otu4886",NA,NA
"Otu4887",NA,NA
"Otu4888",NA,NA
"Otu4889",NA,NA
"Otu4890",NA,NA
"Otu4891","Gardnerella","vaginalis"
"Otu4892",NA,NA
"Otu4893",NA,NA
"Otu4895",NA,NA
"Otu4898",NA,NA
"Otu4899",NA,NA
"Otu4900",NA,NA
"Otu4901",NA,NA
"Otu4902",NA,NA
"Otu4903",NA,NA
"Otu4905",NA,NA
"Otu4906",NA,NA
"Otu4907",NA,NA
"Otu4908","Nocardioides","glacieisoli"
"Otu4910",NA,NA
"Otu4911",NA,NA
"Otu4912",NA,NA
"Otu4913",NA,NA
"Otu4914",NA,NA
"Otu4915",NA,NA
"Otu4916",NA,NA
"Otu4917",NA,NA
"Otu4918",NA,NA
"Otu4919",NA,NA
"Otu4920",NA,NA
"Otu4921",NA,NA
"Otu4922",NA,NA
"Otu4923",NA,NA
"Otu4924","Gemella","haemolysans/morbillorum/parahaemolysans/sanguinis/taiwanensis"
"Otu4925",NA,NA
"Otu4926",NA,NA
"Otu4927",NA,NA
"Otu4928",NA,NA
"Otu4929",NA,NA
"Otu4930",NA,NA
"Otu4931",NA,NA
"Otu4932",NA,NA
"Otu4933",NA,NA
"Otu4934",NA,NA
"Otu4935",NA,NA
"Otu4936",NA,NA
"Otu4937",NA,NA
"Otu4939",NA,NA
"Otu4940",NA,NA
"Otu4941",NA,NA
"Otu4942",NA,NA
"Otu4943",NA,NA
"Otu4944",NA,NA
"Otu4946",NA,NA
"Otu4947",NA,NA
"Otu4948",NA,NA
"Otu4950",NA,NA
"Otu4951",NA,NA
"Otu4952",NA,NA
"Otu4953",NA,NA
"Otu4954",NA,NA
"Otu4955","Flavisolibacter","ginsengisoli"
"Otu4956",NA,NA
"Otu4957",NA,NA
"Otu4958",NA,NA
"Otu4959",NA,NA
"Otu4960",NA,NA
"Otu4961",NA,NA
"Otu4962",NA,NA
"Otu4963","Alishewanella","aestuarii/agri/jeotgali"
"Otu4964","Gallaecimonas","pentaromativorans"
"Otu4965",NA,NA
"Otu4966",NA,NA
"Otu4968",NA,NA
"Otu4970",NA,NA
"Otu4971",NA,NA
"Otu4973",NA,NA
"Otu4975",NA,NA
"Otu4976",NA,NA
"Otu4977",NA,NA
"Otu4978",NA,NA
"Otu4979",NA,NA
"Otu4980",NA,NA
"Otu4981",NA,NA
"Otu4982",NA,NA
"Otu4983",NA,NA
"Otu4984",NA,NA
"Otu4985",NA,NA
"Otu4986","Luteimonas","arsenica"
"Otu4987",NA,NA
"Otu4988",NA,NA
"Otu4990",NA,NA
"Otu4991",NA,NA
"Otu4992",NA,NA
"Otu4993",NA,NA
"Otu4994",NA,NA
"Otu4995",NA,NA
"Otu4996",NA,NA
"Otu4997",NA,NA
"Otu4998",NA,NA
"Otu4999",NA,NA
"Otu5000",NA,NA
"Otu5001",NA,NA
"Otu5003",NA,NA
"Otu5004",NA,NA
"Otu5005",NA,NA
"Otu5006",NA,NA
"Otu5007",NA,NA
"Otu5008",NA,NA
"Otu5009",NA,NA
"Otu5010",NA,NA
"Otu5011",NA,NA
"Otu5012",NA,NA
"Otu5013",NA,NA
"Otu5014",NA,NA
"Otu5015",NA,NA
"Otu5016",NA,NA
"Otu5017",NA,NA
"Otu5018",NA,NA
"Otu5019",NA,NA
"Otu5020",NA,NA
"Otu5021",NA,NA
"Otu5022",NA,NA
"Otu5023",NA,NA
"Otu5024",NA,NA
"Otu5025",NA,NA
"Otu5026",NA,NA
"Otu5027",NA,NA
"Otu5028",NA,NA
"Otu5029",NA,NA
"Otu5030",NA,NA
"Otu5031",NA,NA
"Otu5032",NA,NA
"Otu5033",NA,NA
"Otu5035",NA,NA
"Otu5036",NA,NA
"Otu5037",NA,NA
"Otu5038",NA,NA
"Otu5039",NA,NA
"Otu5041",NA,NA
"Otu5042",NA,NA
"Otu5043",NA,NA
"Otu5045",NA,NA
"Otu5046",NA,NA
"Otu5047",NA,NA
"Otu5048",NA,NA
"Otu5049",NA,NA
"Otu5050",NA,NA
"Otu5051",NA,NA
"Otu5052",NA,NA
"Otu5053",NA,NA
"Otu5054",NA,NA
"Otu5055",NA,NA
"Otu5056",NA,NA
"Otu5057",NA,NA
"Otu5058",NA,NA
"Otu5059",NA,NA
"Otu5060","Lewinella","marina"
"Otu5061",NA,NA
"Otu5062",NA,NA
"Otu5063",NA,NA
"Otu5064",NA,NA
"Otu5065",NA,NA
"Otu5066",NA,NA
"Otu5067",NA,NA
"Otu5068",NA,NA
"Otu5069",NA,NA
"Otu5070",NA,NA
"Otu5071",NA,NA
"Otu5072",NA,NA
"Otu5073",NA,NA
"Otu5074",NA,NA
"Otu5075",NA,NA
"Otu5076",NA,NA
"Otu5077",NA,NA
"Otu5078",NA,NA
"Otu5079",NA,NA
"Otu5080",NA,NA
"Otu5081",NA,NA
"Otu5083",NA,NA
"Otu5084",NA,NA
"Otu5085",NA,NA
"Otu5086",NA,NA
"Otu5087",NA,NA
"Otu5088",NA,NA
"Otu5089",NA,NA
"Otu5090",NA,NA
"Otu5092",NA,NA
"Otu5093",NA,NA
"Otu5094",NA,NA
"Otu5096",NA,NA
"Otu5097",NA,NA
"Otu5099",NA,NA
"Otu5100",NA,NA
"Otu5101",NA,NA
"Otu5102",NA,NA
"Otu5103",NA,NA
"Otu5104",NA,NA
"Otu5105",NA,NA
"Otu5106",NA,NA
"Otu5107",NA,NA
"Otu5108",NA,NA
"Otu5109",NA,NA
"Otu5110",NA,NA
"Otu5111",NA,NA
"Otu5112",NA,NA
"Otu5113",NA,NA
"Otu5114",NA,NA
"Otu5115",NA,NA
"Otu5116",NA,NA
"Otu5117",NA,NA
"Otu5118",NA,NA
"Otu5119",NA,NA
"Otu5120",NA,NA
"Otu5121",NA,NA
"Otu5122",NA,NA
"Otu5123",NA,NA
"Otu5124",NA,NA
"Otu5125",NA,NA
"Otu5126",NA,NA
"Otu5127",NA,NA
"Otu5128",NA,NA
"Otu5129",NA,NA
"Otu5130",NA,NA
"Otu5131",NA,NA
"Otu5132",NA,NA
"Otu5133",NA,NA
"Otu5134",NA,NA
"Otu5136",NA,NA
"Otu5137",NA,NA
"Otu5138",NA,NA
"Otu5139",NA,NA
"Otu5140",NA,NA
"Otu5141",NA,NA
"Otu5142",NA,NA
"Otu5143",NA,NA
"Otu5144",NA,NA
"Otu5145","Sphingobacterium","caeni/canadense/detergens/ginsenosidimutans/multivorum/pakistanense/siyangense"
"Otu5146",NA,NA
"Otu5147",NA,NA
"Otu5148",NA,NA
"Otu5149",NA,NA
"Otu5150",NA,NA
"Otu5151",NA,NA
"Otu5152",NA,NA
"Otu5153",NA,NA
"Otu5154",NA,NA
"Otu5156",NA,NA
"Otu5157",NA,NA
"Otu5158",NA,NA
"Otu5159",NA,NA
"Otu5160",NA,NA
"Otu5161",NA,NA
"Otu5162",NA,NA
"Otu5163",NA,NA
"Otu5164",NA,NA
"Otu5165",NA,NA
"Otu5166",NA,NA
"Otu5167",NA,NA
"Otu5168",NA,NA
"Otu5169",NA,NA
"Otu5170",NA,NA
"Otu5171",NA,NA
"Otu5172",NA,NA
"Otu5173",NA,NA
"Otu5174",NA,NA
"Otu5175",NA,NA
"Otu5177",NA,NA
"Otu5178",NA,NA
"Otu5179",NA,NA
"Otu5180",NA,NA
"Otu5181",NA,NA
"Otu5182",NA,NA
"Otu5184",NA,NA
"Otu5185",NA,NA
"Otu5187",NA,NA
"Otu5188",NA,NA
"Otu5189",NA,NA
"Otu5192",NA,NA
"Otu5193",NA,NA
"Otu5194",NA,NA
"Otu5195",NA,NA
"Otu5196",NA,NA
"Otu5197",NA,NA
"Otu5198",NA,NA
"Otu5199",NA,NA
"Otu5200",NA,NA
"Otu5201","Deinococcus","citri"
"Otu5202",NA,NA
"Otu5203",NA,NA
"Otu5204",NA,NA
"Otu5205",NA,NA
"Otu5206",NA,NA
"Otu5207",NA,NA
"Otu5208",NA,NA
"Otu5209",NA,NA
"Otu5210",NA,NA
"Otu5211",NA,NA
"Otu5212",NA,NA
"Otu5213",NA,NA
"Otu5214",NA,NA
"Otu5215",NA,NA
"Otu5216",NA,NA
"Otu5217",NA,NA
"Otu5218",NA,NA
"Otu5219",NA,NA
"Otu5220",NA,NA
"Otu5221",NA,NA
"Otu5222",NA,NA
"Otu5223",NA,NA
"Otu5224",NA,NA
"Otu5225",NA,NA
"Otu5226",NA,NA
"Otu5227",NA,NA
"Otu5228",NA,NA
"Otu5229",NA,NA
"Otu5231",NA,NA
"Otu5232",NA,NA
"Otu5233",NA,NA
"Otu5234",NA,NA
"Otu5235",NA,NA
"Otu5236",NA,NA
"Otu5237",NA,NA
"Otu5238",NA,NA
"Otu5239","Cellulomonas","cellasea/chitinilytica/composti"
"Otu5240",NA,NA
"Otu5241",NA,NA
"Otu5242",NA,NA
"Otu5243",NA,NA
"Otu5246",NA,NA
"Otu5247",NA,NA
"Otu5248",NA,NA
"Otu5249",NA,NA
"Otu5250",NA,NA
"Otu5251",NA,NA
"Otu5252",NA,NA
"Otu5253",NA,NA
"Otu5254",NA,NA
"Otu5255",NA,NA
"Otu5256",NA,NA
"Otu5257",NA,NA
"Otu5258",NA,NA
"Otu5259",NA,NA
"Otu5260",NA,NA
"Otu5261",NA,NA
"Otu5262",NA,NA
"Otu5263",NA,NA
"Otu5264",NA,NA
"Otu5266",NA,NA
"Otu5267",NA,NA
"Otu5268",NA,NA
"Otu5269",NA,NA
"Otu5270",NA,NA
"Otu5271",NA,NA
"Otu5273",NA,NA
"Otu5275",NA,NA
"Otu5276",NA,NA
"Otu5277",NA,NA
"Otu5278",NA,NA
"Otu5279",NA,NA
"Otu5280",NA,NA
"Otu5281",NA,NA
"Otu5282",NA,NA
"Otu5283",NA,NA
"Otu5284",NA,NA
"Otu5285",NA,NA
"Otu5286",NA,NA
"Otu5287",NA,NA
"Otu5289",NA,NA
"Otu5291",NA,NA
"Otu5292",NA,NA
"Otu5293",NA,NA
"Otu5294",NA,NA
"Otu5295",NA,NA
"Otu5296",NA,NA
"Otu5297",NA,NA
"Otu5298",NA,NA
"Otu5299",NA,NA
"Otu5300",NA,NA
"Otu5301",NA,NA
"Otu5302",NA,NA
"Otu5305",NA,NA
"Otu5306",NA,NA
"Otu5307",NA,NA
"Otu5308",NA,NA
"Otu5309",NA,NA
"Otu5310",NA,NA
"Otu5311",NA,NA
"Otu5312",NA,NA
"Otu5313",NA,NA
"Otu5314",NA,NA
"Otu5316",NA,NA
"Otu5317",NA,NA
"Otu5319",NA,NA
"Otu5320",NA,NA
"Otu5321",NA,NA
"Otu5322",NA,NA
"Otu5323",NA,NA
"Otu5324",NA,NA
"Otu5325",NA,NA
"Otu5326",NA,NA
"Otu5327",NA,NA
"Otu5328",NA,NA
"Otu5329",NA,NA
"Otu5330",NA,NA
"Otu5331",NA,NA
"Otu5332",NA,NA
"Otu5333",NA,NA
"Otu5334",NA,NA
"Otu5335",NA,NA
"Otu5336",NA,NA
"Otu5337",NA,NA
"Otu5338",NA,NA
"Otu5339",NA,NA
"Otu5340",NA,NA
"Otu5341","Oceanobacillus","picturae"
"Otu5342",NA,NA
"Otu5343",NA,NA
"Otu5344",NA,NA
"Otu5345",NA,NA
"Otu5346",NA,NA
"Otu5348",NA,NA
